268	0.388889
269	0.390947
270	0.573529
271	0.555556
272	0.414634
273	0.451613
274	0.569620
275	0.424528
276	0.327731
277	0.426332
278	0.421348
279	0.321280
280	0.442953
281	0.322581
282	0.482270
283	0.535714
284	0.489209
285	0.435115
286	0.535433
287	0.561224
288	0.590164
289	0.507692
290	0.363057
291	0.521739
292	0.410876
293	0.464164
294	0.337748
295	0.567568
296	0.636364
297	0.486486
298	0.495495
299	0.500000
300	0.625000
301	0.378641
302	0.363636
303	0.388889
304	0.539216
305	0.403525
306	0.549296
307	0.322581
308	0.560000
309	0.535714
310	0.534247
311	0.500000
312	0.714286
313	0.484043
314	0.513158
315	0.226166
316	0.344203
317	0.432692
318	0.443548
319	0.458824
320	0.553846
321	0.467005
322	0.405405
323	0.366972
324	0.499339
325	0.399240
326	0.537549
327	0.833333
328	0.428571
329	0.415020
330	0.295186
331	0.462555
332	0.533981
333	0.549020
334	0.435407
335	0.462185
336	0.408560
337	0.400881
338	0.681818
339	0.491071
340	0.652174
341	0.567568
342	0.423387
343	0.714286
344	0.518868
345	0.523810
346	0.413978
347	0.553846
348	0.517241
349	0.631579
350	0.537313
351	0.608696
352	0.473684
353	0.445714
354	0.451128
355	0.468750
356	0.524017
357	0.572917
358	0.460526
359	0.497268
360	0.552632
361	0.477273
362	0.451613
363	0.482650
364	0.560000
365	0.393103
366	0.409938
367	0.521739
368	0.380488
369	0.515625
370	0.481481
371	1.000000
372	0.489130
373	0.450867
374	0.406250
375	0.426357
376	0.398482
377	0.585106
378	0.383915
379	0.542986
380	0.576923
381	0.679012
382	0.620690
383	0.320000
384	0.666667
385	0.445423
386	0.525000
387	0.462185
388	0.384615
389	0.487500
390	0.262721
391	0.497268
392	0.404145
393	0.521739
394	0.425806
395	0.700000
396	0.666667
397	0.576923
398	0.436893
399	0.433735
400	0.373171
401	0.493671
402	0.622222
403	0.555556
404	0.457286
405	0.625000
406	0.344262
407	0.357143
408	0.588235
409	0.455696
410	0.608696
411	0.495495
412	0.588235
413	0.491228
414	0.516556
415	0.505618
416	0.311644
417	0.666667
418	0.459459
419	0.367788
420	0.468750
421	0.561224
422	0.677419
423	0.429688
424	0.652174
425	0.567568
426	0.336092
427	0.535714
428	0.451613
429	0.616438
430	0.600000
431	0.464286
432	0.523256
433	0.471074
434	0.750000
435	0.473684
436	0.580645
437	0.652174
438	0.410526
439	0.583333
440	0.518519
441	0.482759
442	0.431373
443	0.493151
444	0.555556
445	0.444444
446	0.395622
447	0.595745
448	0.714286
449	0.274021
450	0.424528
451	0.380952
452	0.468966
453	0.594595
454	0.567010
455	0.372340
456	0.417722
457	0.517241
458	0.625000
459	0.507042
460	0.483871
461	0.439331
462	0.469880
463	0.617647
464	0.454545
465	0.636364
466	0.692308
467	0.443182
468	0.625000
469	0.631579
470	0.600000
471	0.560000
472	0.769231
473	0.567568
474	0.390533
475	0.461538
476	0.359155
477	0.542169
478	0.521739
479	0.528302
480	0.750000
481	0.628743
482	0.509091
483	0.469072
484	0.625000
485	0.424528
486	0.458515
487	0.420467
488	0.521739
489	0.467532
490	0.700000
491	0.666667
492	0.750000
493	0.505556
494	0.750000
495	0.518519
496	0.625000
497	0.473684
498	0.523810
499	0.633803
500	0.518519
501	0.600000
502	0.486486
503	0.517241
504	0.459184
505	0.413636
506	0.554622
507	0.450000
508	0.422222
509	0.528302
510	0.500000
511	0.584416
512	0.491228
513	0.518519
514	0.470085
515	0.354772
516	0.406250
517	0.509091
518	0.610169
519	0.457912
520	0.545455
521	0.490566
522	0.617978
523	0.553846
524	0.517241
525	1.000000
526	0.549020
527	0.495495
528	0.514286
529	0.583333
530	0.380690
531	0.523256
532	0.537313
533	0.446809
534	0.616438
535	0.541667
536	0.528302
537	0.625000
538	0.395210
539	0.424242
540	0.458333
541	0.617647
542	0.631579
543	0.608696
544	0.592105
545	0.600000
546	0.769231
547	0.857143
548	0.681818
549	0.309859
550	0.700000
551	0.428571
552	0.429688
553	0.681818
554	0.437086
555	0.480000
556	0.463918
557	0.467532
558	0.466667
559	0.482759
560	0.616438
561	0.450000
562	0.595745
563	0.595745
564	0.578947
565	0.482759
566	0.681818
567	0.769231
568	0.545455
569	0.600000
570	0.591398
571	0.666667
572	1.000000
573	0.571429
574	0.548780
575	0.500000
576	0.392157
577	0.600000
578	0.652174
579	0.833333
580	0.600000
581	0.457912
582	0.473761
583	0.652174
584	0.600000
585	0.420561
586	0.459459
587	0.349206
588	0.468750
589	0.444444
590	0.580645
591	0.600000
592	0.525000
593	0.625000
594	0.390335
595	0.560000
596	0.424242
597	0.600000
598	0.363636
599	0.552632
600	0.558394
601	0.437500
602	0.466667
603	0.687500
604	0.468750
605	0.428571
606	0.511364
607	0.552632
608	0.512195
609	0.417431
610	0.807692
611	0.481752
612	0.666667
613	0.329670
614	0.538462
615	0.750000
616	0.800000
617	0.714286
618	0.625000
619	0.750000
620	0.652174
621	0.750000
622	0.473958
623	0.517241
624	0.585106
625	0.605505
626	0.600000
627	0.652174
628	0.535714
629	0.433735
630	0.525000
631	0.450820
632	0.517241
633	0.750000
634	0.666667
635	0.576923
636	0.488372
637	0.551515
638	0.714286
639	0.559322
640	0.568966
641	0.410156
642	0.555556
643	0.600000
644	0.555556
645	0.567568
646	0.617647
647	0.576923
648	0.585106
649	0.848485
650	0.714286
651	0.833333
652	0.592105
653	0.616438
654	0.537313
655	0.652174
656	0.652174
657	0.507692
658	0.461538
659	0.617647
660	0.600000
661	0.617647
662	0.454545
663	0.459184
664	0.610169
665	0.455696
666	0.428571
667	0.446809
668	0.470085
669	0.600000
670	0.620690
671	0.367347
672	0.434783
673	0.490566
674	0.652174
675	0.555556
676	0.473684
677	0.313808
678	0.750000
679	0.583333
680	1.000000
681	0.724138
682	0.560000
683	1.000000
684	0.617647
685	0.625000
686	0.617647
687	0.833333
688	0.444444
689	0.500000
690	0.426357
691	0.383721
692	0.500000
693	0.590164
694	0.625000
695	0.357798
696	0.714286
697	0.567010
698	0.542169
699	0.750000
700	0.750000
701	1.000000
702	0.652174
703	0.631579
704	0.576923
705	0.500000
706	0.562500
707	0.625000
708	1.000000
709	0.446475
710	0.576923
711	0.656250
712	0.466102
713	0.714286
714	0.580645
715	0.311161
716	0.434211
717	0.555556
718	0.488372
719	0.525000
720	0.394737
721	0.468085
722	0.625000
723	0.507042
724	0.750000
725	0.584071
726	0.467532
727	0.651163
728	0.576923
729	0.500000
730	0.636364
731	0.413043
732	0.538462
733	0.486486
734	0.666667
735	0.576923
736	0.552632
737	0.625000
738	0.666667
739	0.378378
740	0.555556
741	0.590164
742	0.555556
743	0.681818
744	0.666667
745	0.666667
746	0.488372
747	0.714286
748	0.494505
749	0.714286
750	0.700000
751	0.666667
752	0.473684
753	0.750000
754	0.585106
755	0.491228
756	0.552632
757	0.769231
758	0.714286
759	0.714286
760	0.517241
761	0.450000
762	0.452055
763	1.000000
764	0.692308
765	0.666667
766	0.625000
767	0.491228
768	0.610169
769	0.622222
770	0.714286
771	0.488372
772	0.466667
773	0.507246
774	0.602649
775	0.580645
776	0.666667
777	0.608696
778	0.750000
779	0.610169
780	0.652174
781	0.535714
782	0.600000
783	0.479452
784	0.559322
785	0.476440
786	0.528302
787	0.765957
788	0.682927
789	1.000000
790	0.521739
791	1.000000
792	0.692308
793	0.517241
794	0.595745
795	0.769231
796	0.583333
797	0.833333
798	0.625000
799	0.681818
800	0.666667
801	0.625000
802	0.625000
803	1.000000
804	0.548780
805	0.466102
806	0.371901
807	0.509091
808	0.512195
809	0.538462
810	1.000000
811	1.000000
812	0.666667
813	0.617647
814	0.807692
815	0.714286
816	0.402439
817	0.538462
818	0.535714
819	0.750000
820	0.617647
821	0.769231
822	0.480000
823	0.588235
824	0.571429
825	0.789474
826	0.769231
827	0.505618
828	0.700000
829	0.535714
830	0.528302
831	0.789474
832	0.466102
833	0.750000
834	0.774648
835	0.474576
836	0.562500
837	0.714286
838	0.750000
839	0.750000
840	0.666667
841	1.000000
842	0.833333
843	0.562500
844	0.512195
845	1.000000
846	0.625000
847	0.500000
848	0.700000
849	0.837209
850	1.000000
851	0.769231
852	0.622222
853	0.625000
854	1.000000
855	0.507042
856	0.474576
857	0.424242
858	0.432692
859	0.625000
860	0.552632
861	0.833333
862	0.666667
863	0.789474
864	0.529412
865	0.452055
866	1.000000
867	0.482759
868	1.000000
869	0.470085
870	0.545455
871	0.677419
872	0.529412
873	0.552632
874	0.622222
875	0.589286
876	1.000000
877	0.666667
878	0.642857
879	0.537313
880	0.750000
881	0.584416
882	0.478528
883	0.714286
884	0.571429
885	0.857143
886	0.666667
887	0.620690
888	1.000000
889	0.517241
890	0.571429
891	0.717949
892	0.514019
893	0.511236
894	0.580645
895	0.595745
896	0.485294
897	0.833333
898	0.576923
899	1.000000
900	0.580645
901	0.700000
902	0.583333
903	0.714286
904	1.000000
905	0.625000
906	0.714286
907	0.600000
908	0.573529
909	0.622222
910	0.823529
911	0.833333
912	0.483871
913	0.562500
914	0.515021
915	0.462185
916	0.652174
917	0.538462
918	0.491228
919	0.517241
920	0.571429
921	0.456522
922	0.600000
923	0.631579
924	0.523256
925	0.600000
926	0.420561
927	1.000000
928	0.441176
929	0.411765
930	0.714286
931	0.777778
932	0.443548
933	0.750000
934	0.555556
935	0.666667
936	0.600000
937	0.714286
938	1.000000
939	1.000000
940	0.481752
941	0.631579
942	0.823529
943	0.625000
944	0.517241
945	0.769231
946	1.000000
947	0.402439
948	0.714286
949	0.378689
950	0.455696
951	1.000000
952	0.583333
953	0.714286
954	0.473868
955	0.750000
956	0.750000
957	0.480000
958	0.677419
959	1.000000
960	1.000000
961	0.376712
962	0.480000
963	0.807692
964	0.600000
965	0.677419
966	1.000000
967	0.600000
968	0.451613
969	0.656250
970	0.666667
971	0.555556
972	0.625000
973	0.514019
974	0.714286
975	0.430939
976	0.666667
977	0.528302
978	0.777778
979	0.666667
980	0.595745
981	0.857143
982	0.539216
983	0.666667
984	1.000000
985	0.666667
986	1.000000
987	0.535714
988	0.625000
989	0.777778
990	0.714286
991	0.535714
992	0.682927
993	0.505618
994	0.714286
995	1.000000
996	1.000000
997	0.666667
998	0.600000
999	0.367925
1000	0.833333
1001	0.714286
1002	1.000000
1003	1.000000
1004	0.769231
1005	0.750000
1006	0.807692
1007	1.000000
1008	0.538462
1009	0.518519
1010	0.666667
1011	0.714286
1012	0.600000
1013	0.617647
1014	0.777778
1015	0.431280
1016	0.617647
1017	0.529412
1018	0.840000
1019	0.750000
1020	0.789474
1021	0.562500
1022	0.652174
1023	0.600000
1024	0.750000
1025	0.833333
1026	0.528302
1027	0.617647
1028	1.000000
1029	0.545455
1030	0.560000
1031	0.625000
1032	0.636364
1033	0.750000
1034	0.549020
1035	0.777778
1036	0.666667
1037	1.000000
1038	0.367647
1039	0.666667
1040	1.000000
1041	0.470085
1042	1.000000
1043	0.496241
1044	0.419355
1045	0.769231
1046	0.789474
1047	0.517241
1048	1.000000
1049	0.700000
1050	0.769231
1051	0.750000
1052	0.500000
1053	0.552632
1054	0.481752
1055	0.769231
1056	0.395604
1057	0.750000
1058	0.666667
1059	1.000000
1060	0.588235
1061	0.407407
1062	1.000000
1063	0.538462
1064	0.750000
1065	0.600000
1066	0.617647
1067	0.625000
1068	0.700000
1069	1.000000
1070	0.700000
1071	1.000000
1072	0.714286
1073	0.555556
1074	0.470085
1075	0.571429
1076	0.486486
1077	0.518519
1078	0.681818
1079	0.682927
1080	0.525000
1081	1.000000
1082	0.750000
1083	1.000000
1084	0.567568
1085	0.468750
1086	1.000000
1087	1.000000
1088	0.567568
1089	0.567568
1090	1.000000
1091	0.833333
1092	0.736842
1093	1.000000
1094	0.555556
1095	0.475113
1096	0.413793
1097	0.505618
1098	0.517241
1099	0.882353
1100	0.736842
1101	1.000000
1102	0.652174
1103	0.652174
1104	0.552632
1105	0.625000
1106	0.555556
1107	0.555556
1108	0.750000
1109	0.692308
1110	0.750000
1111	1.000000
1112	0.508380
1113	0.600000
1114	0.750000
1115	0.450000
1116	0.600000
1117	0.677419
1118	1.000000
1119	1.000000
1120	0.681818
1121	0.750000
1122	0.560000
1123	0.553846
1124	1.000000
1125	0.552632
1126	1.000000
1127	1.000000
1128	1.000000
1129	0.387454
1130	1.000000
1131	0.600000
1132	0.600000
1133	0.789474
1134	0.736842
1135	0.789474
1136	1.000000
1137	0.714286
1138	0.750000
1139	0.505618
1140	0.807692
1141	0.714286
1142	0.636364
1143	0.724138
1144	1.000000
1145	0.833333
1146	0.569620
1147	1.000000
1148	0.482759
1149	0.677419
1150	0.456140
1151	0.750000
1152	0.714286
1153	0.750000
1154	0.580645
1155	0.569620
1156	1.000000
1157	1.000000
1158	1.000000
1159	0.600000
1160	0.625000
1161	0.789474
1162	0.750000
1163	0.833333
1164	0.714286
1165	0.679245
1166	0.714286
1167	0.489130
1168	0.483871
1169	0.789474
1170	0.857143
1171	0.595745
1172	0.769231
1173	0.666667
1174	0.714286
1175	1.000000
1176	0.528000
1177	0.379888
1178	1.000000
1179	0.714286
1180	0.493151
1181	0.509091
1182	0.588235
1183	0.636364
1184	0.552632
1185	0.681818
1186	0.652174
1187	0.714286
1188	0.567568
1189	0.583333
1190	1.000000
1191	0.666667
1192	1.000000
1193	0.392857
1194	0.461538
1195	0.750000
1196	0.538462
1197	0.769231
1198	0.714286
1199	1.000000
1200	0.681818
1201	0.714286
1202	0.528846
1203	0.600000
1204	1.000000
1205	0.750000
1206	0.750000
1207	0.769231
1208	0.517241
1209	1.000000
1210	1.000000
1211	1.000000
1212	0.681818
1213	0.552632
1214	0.611111
1215	1.000000
1216	0.488372
1217	0.500000
1218	0.535714
1219	0.625000
1220	0.608108
1221	0.714286
1222	0.461538
1223	0.576923
1224	0.417910
1225	0.636364
1226	0.419847
1227	0.789474
1228	0.625000
1229	1.000000
1230	0.750000
1231	0.529412
1232	0.750000
1233	0.652174
1234	0.750000
1235	0.455172
1236	0.476440
1237	1.000000
1238	0.666667
1239	1.000000
1240	0.750000
1241	0.714286
1242	1.000000
1243	1.000000
1244	0.750000
1245	0.576923
1246	0.473684
1247	0.769231
1248	1.000000
1249	0.714286
1250	0.666667
1251	0.466102
1252	0.600000
1253	0.769231
1254	0.666667
1255	1.000000
1256	1.000000
1257	1.000000
1258	0.468750
1259	1.000000
1260	0.882353
1261	0.555556
1262	0.617647
1263	0.452055
1264	0.750000
1265	0.617647
1266	0.857143
1267	0.625000
1268	0.625000
1269	0.600000
1270	0.666667
1271	1.000000
1272	1.000000
1273	1.000000
1274	1.000000
1275	0.666667
1276	1.000000
1277	0.724138
1278	0.750000
1279	0.714286
1280	1.000000
1281	0.456522
1282	0.555556
1283	0.714286
1284	0.576923
1285	1.000000
1286	0.555556
1287	0.750000
1288	0.769231
1289	0.769231
1290	0.769231
1291	1.000000
1292	0.833333
1293	1.000000
1294	0.714286
1295	0.600000
1296	0.666667
1297	0.769231
1298	0.714286
1299	0.625000
1300	0.600000
1301	0.525000
1302	0.769231
1303	0.631579
1304	1.000000
1305	0.600000
1306	1.000000
1307	0.769231
1308	0.724138
1309	0.518519
1310	0.700000
1311	0.500000
1312	0.600000
1313	0.750000
1314	1.000000
1315	0.666667
1316	0.769231
1317	0.555556
1318	0.439024
1319	0.769231
1320	0.714286
1321	0.666667
1322	0.714286
1323	0.833333
1324	0.529412
1325	0.666667
1326	0.666667
1327	0.714286
1328	1.000000
1329	0.666667
1330	0.769231
1331	0.681818
1332	0.769231
1333	1.000000
1334	0.750000
1335	0.769231
1336	0.769231
1337	0.724138
1338	1.000000
1339	0.478947
1340	0.666667
1341	0.769231
1342	0.769231
1343	1.000000
1344	1.000000
1345	0.666667
1346	0.652174
1347	1.000000
1348	0.567568
1349	0.750000
1350	0.769231
1351	0.489130
1352	0.750000
1353	1.000000
1354	0.600000
1355	0.750000
1356	1.000000
1357	0.525000
1358	0.750000
1359	0.555556
1360	0.600000
1361	1.000000
1362	0.600000
1363	0.769231
1364	1.000000
1365	1.000000
1366	0.769231
1367	0.750000
1368	1.000000
1369	0.714286
1370	0.666667
1371	0.769231
1372	0.750000
1373	0.833333
1374	0.666667
1375	0.714286
1376	0.474576
1377	0.714286
1378	0.750000
1379	0.714286
1380	0.714286
1381	0.666667
1382	0.714286
1383	1.000000
1384	0.769231
1385	0.714286
1386	0.750000
1387	0.666667
1388	0.750000
1389	0.600000
1390	1.000000
1391	1.000000
1392	0.666667
1393	0.535714
1394	0.636364
1395	0.714286
1396	1.000000
1397	0.750000
1398	0.555556
1399	0.666667
1400	0.625000
1401	0.666667
1402	0.714286
1403	0.750000
1404	0.666667
1405	0.750000
1406	0.600000
1407	0.750000
1408	0.750000
1409	0.666667
1410	0.666667
1411	0.428571
1412	0.600000
1413	0.600000
1414	1.000000
1415	0.769231
1416	0.750000
1417	1.000000
1418	0.750000
1419	0.724138
1420	0.511364
1421	0.576923
1422	0.467532
1423	0.909091
1424	0.769231
1425	1.000000
1426	0.750000
1427	1.000000
1428	0.571429
1429	1.000000
1430	1.000000
1431	0.617647
1432	0.769231
1433	0.750000
1434	0.666667
1435	0.789474
1436	0.515625
1437	1.000000
1438	0.714286
1439	0.769231
1440	0.750000
1441	0.833333
1442	1.000000
1443	0.833333
1444	0.769231
1445	0.555556
1446	1.000000
1447	0.750000
1448	0.750000
1449	0.588235
1450	0.555556
1451	0.439331
1452	0.666667
1453	0.750000
1454	1.000000
1455	1.000000
1456	1.000000
1457	1.000000
1458	0.714286
1459	0.750000
1460	1.000000
1461	0.656250
1462	0.454545
1463	0.750000
1464	1.000000
1465	1.000000
1466	0.833333
1467	1.000000
1468	0.666667
1469	0.600000
1470	0.857143
1471	1.000000
1472	0.666667
1473	1.000000
1474	1.000000
1475	0.666667
1476	0.750000
1477	0.769231
1478	0.750000
1479	0.857143
1480	1.000000
1481	1.000000
1482	0.750000
1483	0.488372
1484	0.857143
1485	1.000000
1486	0.857143
1487	0.750000
1488	1.000000
1489	1.000000
1490	1.000000
1491	1.000000
1492	0.666667
1493	1.000000
1494	1.000000
1495	1.000000
1496	0.750000
1497	0.405213
1498	1.000000
1499	0.750000
1500	1.000000
1501	1.000000
1502	0.750000
1503	0.750000
1504	0.769231
1505	0.666667
1506	0.750000
1507	0.750000
1508	0.750000
1509	0.857143
1510	1.000000
1511	1.000000
1512	0.636364
1513	1.000000
1514	0.666667
1515	0.677419
1516	1.000000
1517	0.750000
1518	1.000000
1519	1.000000
1520	1.000000
1521	1.000000
1522	0.750000
1523	1.000000
1524	0.500000
1525	1.000000
1526	0.750000
1527	0.625000
1528	1.000000
1529	0.750000
1530	1.000000
1531	0.750000
1532	0.750000
1533	0.750000
1534	1.000000
1535	1.000000
1536	0.681818
1537	0.750000
1538	0.750000
1539	0.714286
1540	0.666667
1541	1.000000
1542	0.411765
1543	1.000000
1544	0.555556
1545	0.750000
1546	0.473958
1547	1.000000
1548	1.000000
1549	0.750000
1550	1.000000
1551	1.000000
1552	1.000000
1553	1.000000
1554	0.714286
1555	1.000000
1556	0.714286
1557	0.666667
1558	1.000000
1559	1.000000
1560	1.000000
1561	0.666667
1562	0.769231
1563	1.000000
1564	0.666667
1565	0.750000
1566	0.750000
1567	0.750000
1568	1.000000
1569	0.750000
1570	1.000000
1571	1.000000
1572	1.000000
1573	0.750000
1574	1.000000
1575	1.000000
1576	1.000000
1577	1.000000
1578	0.588235
1579	0.666667
1580	1.000000
1581	1.000000
1582	1.000000
1583	0.714286
1584	0.750000
1585	0.750000
1586	1.000000
1587	0.750000
1588	0.588235
1589	1.000000
1590	0.857143
1591	1.000000
1592	1.000000
1593	0.857143
1594	0.750000
1595	0.750000
1596	0.518519
1597	0.467532
1598	1.000000
1599	0.666667
1600	0.434211
1601	0.625000
1602	1.000000
1603	1.000000
1604	0.636364
1605	0.681818
1606	0.525000
1607	0.450867
1608	0.666667
1609	0.750000
1610	0.666667
1611	0.750000
1612	0.857143
1613	0.560000
1614	1.000000
1615	0.750000
1616	1.000000
1617	1.000000
1618	0.750000
1619	0.750000
1620	0.750000
1621	1.000000
1622	0.750000
1623	1.000000
1624	1.000000
1625	1.000000
1626	1.000000
1627	0.666667
1628	0.617647
1629	0.714286
1630	1.000000
1631	0.517241
1632	1.000000
1633	0.681818
1634	0.750000
1635	0.857143
1636	0.750000
1637	0.750000
1638	0.750000
1639	1.000000
1640	1.000000
1641	0.750000
1642	0.560000
1643	1.000000
1644	1.000000
1645	1.000000
1646	1.000000
1647	1.000000
1648	0.750000
1649	0.750000
1650	0.750000
1651	1.000000
1652	1.000000
1653	1.000000
1654	1.000000
1655	1.000000
1656	1.000000
1657	1.000000
1658	1.000000
1659	1.000000
1660	1.000000
1661	0.666667
1662	0.588235
1663	1.000000
1664	1.000000
1665	0.857143
1666	0.608696
1667	1.000000
1668	1.000000
1669	0.750000
1670	0.769231
1671	1.000000
1672	0.666667
1673	0.750000
1674	0.555556
1675	0.750000
1676	1.000000
1677	1.000000
1678	0.750000
1679	0.714286
1680	0.750000
1681	1.000000
1682	0.857143
1683	0.666667
1684	0.750000
1685	0.750000
1686	0.714286
1687	0.714286
1688	1.000000
1689	0.857143
1690	0.750000
1691	1.000000
1692	1.000000
1693	1.000000
1694	0.750000
1695	1.000000
1696	0.750000
1697	0.750000
1698	0.750000
1699	1.000000
1700	0.750000
1701	1.000000
1702	1.000000
1703	1.000000
1704	0.750000
1705	0.750000
1706	0.625000
1707	0.625000
1708	0.750000
1709	1.000000
1710	1.000000
1711	1.000000
1712	1.000000
1713	1.000000
1714	0.750000
1715	1.000000
1716	1.000000
1717	0.769231
1718	0.750000
1719	0.750000
1720	0.505618
1721	0.440000
1722	1.000000
1723	1.000000
1724	0.750000
1725	0.750000
1726	0.750000
1727	0.750000
1728	0.750000
1729	0.750000
1730	1.000000
1731	0.625000
1732	0.750000
1733	0.750000
1734	1.000000
1735	1.000000
1736	1.000000
1737	1.000000
1738	1.000000
1739	1.000000
1740	1.000000
1741	1.000000
1742	1.000000
1743	1.000000
1744	1.000000
1745	0.750000
1746	1.000000
1747	1.000000
1748	1.000000
1749	0.413534
1750	0.750000
1751	0.750000
1752	1.000000
1753	0.714286
1754	1.000000
1755	0.857143
1756	0.750000
1757	1.000000
1758	0.555556
1759	1.000000
1760	0.666667
1761	1.000000
1762	1.000000
1763	0.750000
1764	0.750000
1765	0.750000
1766	0.750000
1767	0.750000
1768	0.555556
1769	1.000000
1770	0.714286
1771	0.636364
1772	1.000000
1773	0.857143
1774	0.750000
1775	0.555556
1776	0.857143
1777	1.000000
1778	1.000000
1779	1.000000
1780	1.000000
1781	0.857143
1782	0.750000
1783	0.444444
1784	1.000000
1785	0.750000
1786	1.000000
1787	1.000000
1788	1.000000
1789	0.750000
1790	0.750000
1791	1.000000
1792	1.000000
1793	0.750000
1794	1.000000
1795	1.000000
1796	1.000000
1797	1.000000
1798	1.000000
1799	0.750000
1800	1.000000
1801	1.000000
1802	1.000000
1803	1.000000
1804	1.000000
1805	0.750000
1806	0.750000
1807	1.000000
1808	1.000000
1809	1.000000
1810	1.000000
1811	0.750000
1812	1.000000
1813	1.000000
1814	1.000000
1815	1.000000
1816	0.750000
1817	1.000000
1818	1.000000
1819	1.000000
1820	1.000000
1821	1.000000
1822	1.000000
1823	0.750000
1824	1.000000
1825	1.000000
1826	1.000000
1827	1.000000
1828	1.000000
1829	0.750000
1830	1.000000
1831	0.750000
1832	1.000000
1833	0.750000
1834	0.600000
1835	1.000000
1836	0.750000
1837	0.750000
1838	0.750000
1839	1.000000
1840	1.000000
1841	0.750000
1842	1.000000
1843	1.000000
1844	1.000000
1845	0.750000
1846	0.750000
1847	0.750000
1848	1.000000
1849	1.000000
1850	1.000000
1851	1.000000
1852	0.600000
1853	1.000000
1854	1.000000
1855	1.000000
1856	1.000000
1857	1.000000
1858	1.000000
1859	1.000000
1860	1.000000
1861	1.000000
1862	0.750000
1863	1.000000
1864	1.000000
1865	0.750000
1866	1.000000
1867	1.000000
1868	0.750000
1869	1.000000
1870	1.000000
1871	1.000000
1872	0.750000
1873	1.000000
1874	1.000000
